cell-drug-pair	cell	drug	G0_targeted	G0_activity	G1_targeted	G1_activity	G2_targeted	G2_activity	G3_targeted	G3_activity	G4_targeted	G4_activity	G5_targeted	G5_activity	G6_targeted	G6_activity	G7_targeted	G7_activity	G8_targeted	G8_activity	G9_targeted	G9_activity	sensitivity
C1D9	C1	D9	0	0.179510977651	0	0.254628967459	0	0.928633501948	0	0.789102216272	0	0.919278319372	0	0.161385641775	0	0.725526142456	0	0.974480689693	0	0.0606720373278	1	0.198854800939	0.178052178406
C2D0	C2	D0	1	0.727365063517	0	0.738410740243	0	0.488012214883	0	0.341043678172	0	0.831222465083	0	0.164047654328	0	0.391066671248	0	0.412683028637	0	0.937496727554	0	0.621784912096	0.475565969426
C2D1	C2	D1	0	0.727365063517	1	0.738410740243	0	0.488012214883	0	0.341043678172	0	0.831222465083	0	0.164047654328	0	0.391066671248	0	0.412683028637	0	0.937496727554	0	0.621784912096	0.800242099534
C2D2	C2	D2	0	0.727365063517	0	0.738410740243	1	0.488012214883	0	0.341043678172	0	0.831222465083	0	0.164047654328	0	0.391066671248	0	0.412683028637	0	0.937496727554	0	0.621784912096	0.182874507614
C2D3	C2	D3	0	0.727365063517	0	0.738410740243	0	0.488012214883	1	0.341043678172	0	0.831222465083	0	0.164047654328	0	0.391066671248	0	0.412683028637	0	0.937496727554	0	0.621784912096	0.929640544907
C2D4	C2	D4	0	0.727365063517	0	0.738410740243	0	0.488012214883	0	0.341043678172	1	0.831222465083	0	0.164047654328	0	0.391066671248	0	0.412683028637	0	0.937496727554	0	0.621784912096	0.383453562504
C2D5	C2	D5	0	0.727365063517	0	0.738410740243	0	0.488012214883	0	0.341043678172	0	0.831222465083	1	0.164047654328	0	0.391066671248	0	0.412683028637	0	0.937496727554	0	0.621784912096	0.587480146134
C2D6	C2	D6	0	0.727365063517	0	0.738410740243	0	0.488012214883	0	0.341043678172	0	0.831222465083	0	0.164047654328	1	0.391066671248	0	0.412683028637	0	0.937496727554	0	0.621784912096	0.883917777462
C2D7	C2	D7	0	0.727365063517	0	0.738410740243	0	0.488012214883	0	0.341043678172	0	0.831222465083	0	0.164047654328	0	0.391066671248	1	0.412683028637	0	0.937496727554	0	0.621784912096	0.22845771125
C2D8	C2	D8	0	0.727365063517	0	0.738410740243	0	0.488012214883	0	0.341043678172	0	0.831222465083	0	0.164047654328	0	0.391066671248	0	0.412683028637	1	0.937496727554	0	0.621784912096	0.338473168324
C2D9	C2	D9	0	0.727365063517	0	0.738410740243	0	0.488012214883	0	0.341043678172	0	0.831222465083	0	0.164047654328	0	0.391066671248	0	0.412683028637	0	0.937496727554	1	0.621784912096	0.889611278581
C3D0	C3	D0	1	0.405077718391	0	0.610514599786	0	0.165188510134	0	0.891234774557	0	0.679162737781	0	0.982744667552	0	0.444488442354	0	0.219243446439	0	0.0477662996227	0	0.994492503557	0.266079910151
C3D1	C3	D1	0	0.405077718391	1	0.610514599786	0	0.165188510134	0	0.891234774557	0	0.679162737781	0	0.982744667552	0	0.444488442354	0	0.219243446439	0	0.0477662996227	0	0.994492503557	0.415079081491
C3D2	C3	D2	0	0.405077718391	0	0.610514599786	1	0.165188510134	0	0.891234774557	0	0.679162737781	0	0.982744667552	0	0.444488442354	0	0.219243446439	0	0.0477662996227	0	0.994492503557	0.217483640021
C3D3	C3	D3	0	0.405077718391	0	0.610514599786	0	0.165188510134	1	0.891234774557	0	0.679162737781	0	0.982744667552	0	0.444488442354	0	0.219243446439	0	0.0477662996227	0	0.994492503557	0.517940210375
C3D4	C3	D4	0	0.405077718391	0	0.610514599786	0	0.165188510134	0	0.891234774557	1	0.679162737781	0	0.982744667552	0	0.444488442354	0	0.219243446439	0	0.0477662996227	0	0.994492503557	0.158559170266
C3D5	C3	D5	0	0.405077718391	0	0.610514599786	0	0.165188510134	0	0.891234774557	0	0.679162737781	1	0.982744667552	0	0.444488442354	0	0.219243446439	0	0.0477662996227	0	0.994492503557	0.0952574860158
C3D6	C3	D6	0	0.405077718391	0	0.610514599786	0	0.165188510134	0	0.891234774557	0	0.679162737781	0	0.982744667552	1	0.444488442354	0	0.219243446439	0	0.0477662996227	0	0.994492503557	0.260803008519
C3D7	C3	D7	0	0.405077718391	0	0.610514599786	0	0.165188510134	0	0.891234774557	0	0.679162737781	0	0.982744667552	0	0.444488442354	1	0.219243446439	0	0.0477662996227	0	0.994492503557	0.261734150404
C3D8	C3	D8	0	0.405077718391	0	0.610514599786	0	0.165188510134	0	0.891234774557	0	0.679162737781	0	0.982744667552	0	0.444488442354	0	0.219243446439	1	0.0477662996227	0	0.994492503557	0.508258338523
C3D9	C3	D9	0	0.405077718391	0	0.610514599786	0	0.165188510134	0	0.891234774557	0	0.679162737781	0	0.982744667552	0	0.444488442354	0	0.219243446439	0	0.0477662996227	1	0.994492503557	0.263128581528
C4D0	C4	D0	1	0.834541802575	0	0.942916972661	0	0.00765777204168	0	0.557435363828	0	0.655587230875	0	0.587478716398	0	0.064405431846	0	0.919415734694	0	0.465599326137	0	0.869117597037	0.943269492869
C4D1	C4	D1	0	0.834541802575	1	0.942916972661	0	0.00765777204168	0	0.557435363828	0	0.655587230875	0	0.587478716398	0	0.064405431846	0	0.919415734694	0	0.465599326137	0	0.869117597037	0.0653914434172
C4D2	C4	D2	0	0.834541802575	0	0.942916972661	1	0.00765777204168	0	0.557435363828	0	0.655587230875	0	0.587478716398	0	0.064405431846	0	0.919415734694	0	0.465599326137	0	0.869117597037	0.952435413616
C4D3	C4	D3	0	0.834541802575	0	0.942916972661	0	0.00765777204168	1	0.557435363828	0	0.655587230875	0	0.587478716398	0	0.064405431846	0	0.919415734694	0	0.465599326137	0	0.869117597037	0.96475310535
C4D4	C4	D4	0	0.834541802575	0	0.942916972661	0	0.00765777204168	0	0.557435363828	1	0.655587230875	0	0.587478716398	0	0.064405431846	0	0.919415734694	0	0.465599326137	0	0.869117597037	0.506642448177
C4D5	C4	D5	0	0.834541802575	0	0.942916972661	0	0.00765777204168	0	0.557435363828	0	0.655587230875	1	0.587478716398	0	0.064405431846	0	0.919415734694	0	0.465599326137	0	0.869117597037	0.731779616307
C4D6	C4	D6	0	0.834541802575	0	0.942916972661	0	0.00765777204168	0	0.557435363828	0	0.655587230875	0	0.587478716398	1	0.064405431846	0	0.919415734694	0	0.465599326137	0	0.869117597037	0.713975743403
C4D7	C4	D7	0	0.834541802575	0	0.942916972661	0	0.00765777204168	0	0.557435363828	0	0.655587230875	0	0.587478716398	0	0.064405431846	1	0.919415734694	0	0.465599326137	0	0.869117597037	0.413300477196
C4D8	C4	D8	0	0.834541802575	0	0.942916972661	0	0.00765777204168	0	0.557435363828	0	0.655587230875	0	0.587478716398	0	0.064405431846	0	0.919415734694	1	0.465599326137	0	0.869117597037	0.645551482915
C4D9	C4	D9	0	0.834541802575	0	0.942916972661	0	0.00765777204168	0	0.557435363828	0	0.655587230875	0	0.587478716398	0	0.064405431846	0	0.919415734694	0	0.465599326137	1	0.869117597037	0.967658495537
C5D0	C5	D0	1	0.26329743049	0	0.249533448907	0	0.683025314986	0	0.229488588465	0	0.454100430151	0	0.673978528997	0	0.0270557933625	0	0.174478156998	0	0.905463344909	0	0.377802376979	0.339601785346
C5D1	C5	D1	0	0.26329743049	1	0.249533448907	0	0.683025314986	0	0.229488588465	0	0.454100430151	0	0.673978528997	0	0.0270557933625	0	0.174478156998	0	0.905463344909	0	0.377802376979	0.707469050962
C5D2	C5	D2	0	0.26329743049	0	0.249533448907	1	0.683025314986	0	0.229488588465	0	0.454100430151	0	0.673978528997	0	0.0270557933625	0	0.174478156998	0	0.905463344909	0	0.377802376979	0.153828684048
C5D3	C5	D3	0	0.26329743049	0	0.249533448907	0	0.683025314986	1	0.229488588465	0	0.454100430151	0	0.673978528997	0	0.0270557933625	0	0.174478156998	0	0.905463344909	0	0.377802376979	0.673363607845
C5D4	C5	D4	0	0.26329743049	0	0.249533448907	0	0.683025314986	0	0.229488588465	1	0.454100430151	0	0.673978528997	0	0.0270557933625	0	0.174478156998	0	0.905463344909	0	0.377802376979	0.903825372435
C5D5	C5	D5	0	0.26329743049	0	0.249533448907	0	0.683025314986	0	0.229488588465	0	0.454100430151	1	0.673978528997	0	0.0270557933625	0	0.174478156998	0	0.905463344909	0	0.377802376979	0.633240849398
C5D6	C5	D6	0	0.26329743049	0	0.249533448907	0	0.683025314986	0	0.229488588465	0	0.454100430151	0	0.673978528997	1	0.0270557933625	0	0.174478156998	0	0.905463344909	0	0.377802376979	0.252533622457
C5D7	C5	D7	0	0.26329743049	0	0.249533448907	0	0.683025314986	0	0.229488588465	0	0.454100430151	0	0.673978528997	0	0.0270557933625	1	0.174478156998	0	0.905463344909	0	0.377802376979	0.345431780658
C5D8	C5	D8	0	0.26329743049	0	0.249533448907	0	0.683025314986	0	0.229488588465	0	0.454100430151	0	0.673978528997	0	0.0270557933625	0	0.174478156998	1	0.905463344909	0	0.377802376979	0.642394611903
C5D9	C5	D9	0	0.26329743049	0	0.249533448907	0	0.683025314986	0	0.229488588465	0	0.454100430151	0	0.673978528997	0	0.0270557933625	0	0.174478156998	0	0.905463344909	1	0.377802376979	0.43141250491
C6D0	C6	D0	1	0.377056358598	0	0.716006157741	0	0.833850013263	0	0.298445639239	0	0.578282852204	0	0.288085536683	0	0.428927399532	0	0.485007384973	0	0.182172443643	0	0.137154891437	0.528736481503
C6D1	C6	D1	0	0.377056358598	1	0.716006157741	0	0.833850013263	0	0.298445639239	0	0.578282852204	0	0.288085536683	0	0.428927399532	0	0.485007384973	0	0.182172443643	0	0.137154891437	0.336270843673
C6D2	C6	D2	0	0.377056358598	0	0.716006157741	1	0.833850013263	0	0.298445639239	0	0.578282852204	0	0.288085536683	0	0.428927399532	0	0.485007384973	0	0.182172443643	0	0.137154891437	0.34147764545
C6D3	C6	D3	0	0.377056358598	0	0.716006157741	0	0.833850013263	1	0.298445639239	0	0.578282852204	0	0.288085536683	0	0.428927399532	0	0.485007384973	0	0.182172443643	0	0.137154891437	0.00278370437109
C6D4	C6	D4	0	0.377056358598	0	0.716006157741	0	0.833850013263	0	0.298445639239	1	0.578282852204	0	0.288085536683	0	0.428927399532	0	0.485007384973	0	0.182172443643	0	0.137154891437	0.236916988823
C6D5	C6	D5	0	0.377056358598	0	0.716006157741	0	0.833850013263	0	0.298445639239	0	0.578282852204	1	0.288085536683	0	0.428927399532	0	0.485007384973	0	0.182172443643	0	0.137154891437	0.234073688835
C6D6	C6	D6	0	0.377056358598	0	0.716006157741	0	0.833850013263	0	0.298445639239	0	0.578282852204	0	0.288085536683	1	0.428927399532	0	0.485007384973	0	0.182172443643	0	0.137154891437	0.73165538294
C6D7	C6	D7	0	0.377056358598	0	0.716006157741	0	0.833850013263	0	0.298445639239	0	0.578282852204	0	0.288085536683	0	0.428927399532	1	0.485007384973	0	0.182172443643	0	0.137154891437	0.396893288666
C6D8	C6	D8	0	0.377056358598	0	0.716006157741	0	0.833850013263	0	0.298445639239	0	0.578282852204	0	0.288085536683	0	0.428927399532	0	0.485007384973	1	0.182172443643	0	0.137154891437	0.716481996336
C6D9	C6	D9	0	0.377056358598	0	0.716006157741	0	0.833850013263	0	0.298445639239	0	0.578282852204	0	0.288085536683	0	0.428927399532	0	0.485007384973	0	0.182172443643	1	0.137154891437	0.386655865079
C7D0	C7	D0	1	0.476230437663	0	0.624572775294	0	0.91860422921	0	0.407664358269	0	0.207723765383	0	0.824405082219	0	0.617656454969	0	0.264224241333	0	0.749537135727	0	0.641805671588	0.410381151999
C7D1	C7	D1	0	0.476230437663	1	0.624572775294	0	0.91860422921	0	0.407664358269	0	0.207723765383	0	0.824405082219	0	0.617656454969	0	0.264224241333	0	0.749537135727	0	0.641805671588	0.992140457423
C7D2	C7	D2	0	0.476230437663	0	0.624572775294	1	0.91860422921	0	0.407664358269	0	0.207723765383	0	0.824405082219	0	0.617656454969	0	0.264224241333	0	0.749537135727	0	0.641805671588	0.521854339967
C7D3	C7	D3	0	0.476230437663	0	0.624572775294	0	0.91860422921	1	0.407664358269	0	0.207723765383	0	0.824405082219	0	0.617656454969	0	0.264224241333	0	0.749537135727	0	0.641805671588	0.403517529297
C7D4	C7	D4	0	0.476230437663	0	0.624572775294	0	0.91860422921	0	0.407664358269	1	0.207723765383	0	0.824405082219	0	0.617656454969	0	0.264224241333	0	0.749537135727	0	0.641805671588	0.712704049213
C7D5	C7	D5	0	0.476230437663	0	0.624572775294	0	0.91860422921	0	0.407664358269	0	0.207723765383	1	0.824405082219	0	0.617656454969	0	0.264224241333	0	0.749537135727	0	0.641805671588	0.0373542847629
C7D6	C7	D6	0	0.476230437663	0	0.624572775294	0	0.91860422921	0	0.407664358269	0	0.207723765383	0	0.824405082219	1	0.617656454969	0	0.264224241333	0	0.749537135727	0	0.641805671588	0.590456399925
C7D7	C7	D7	0	0.476230437663	0	0.624572775294	0	0.91860422921	0	0.407664358269	0	0.207723765383	0	0.824405082219	0	0.617656454969	1	0.264224241333	0	0.749537135727	0	0.641805671588	0.643493093701
C7D8	C7	D8	0	0.476230437663	0	0.624572775294	0	0.91860422921	0	0.407664358269	0	0.207723765383	0	0.824405082219	0	0.617656454969	0	0.264224241333	1	0.749537135727	0	0.641805671588	0.0663671994474
C7D9	C7	D9	0	0.476230437663	0	0.624572775294	0	0.91860422921	0	0.407664358269	0	0.207723765383	0	0.824405082219	0	0.617656454969	0	0.264224241333	0	0.749537135727	1	0.641805671588	0.433172839572
C8D0	C8	D0	1	0.37848060061	0	0.818692006526	0	0.562733575534	0	0.928318150335	0	0.533015134115	0	0.12072025592	0	0.536810490867	0	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.135024391676
C8D1	C8	D1	0	0.37848060061	1	0.818692006526	0	0.562733575534	0	0.928318150335	0	0.533015134115	0	0.12072025592	0	0.536810490867	0	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.595690073176
C8D2	C8	D2	0	0.37848060061	0	0.818692006526	1	0.562733575534	0	0.928318150335	0	0.533015134115	0	0.12072025592	0	0.536810490867	0	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.665634593354
C8D3	C8	D3	0	0.37848060061	0	0.818692006526	0	0.562733575534	1	0.928318150335	0	0.533015134115	0	0.12072025592	0	0.536810490867	0	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.449643054678
C8D4	C8	D4	0	0.37848060061	0	0.818692006526	0	0.562733575534	0	0.928318150335	1	0.533015134115	0	0.12072025592	0	0.536810490867	0	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.275957256862
C8D5	C8	D5	0	0.37848060061	0	0.818692006526	0	0.562733575534	0	0.928318150335	0	0.533015134115	1	0.12072025592	0	0.536810490867	0	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.648259243389
C8D6	C8	D6	0	0.37848060061	0	0.818692006526	0	0.562733575534	0	0.928318150335	0	0.533015134115	0	0.12072025592	1	0.536810490867	0	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.536397744661
C8D7	C8	D7	0	0.37848060061	0	0.818692006526	0	0.562733575534	0	0.928318150335	0	0.533015134115	0	0.12072025592	0	0.536810490867	1	0.0706150943216	0	0.587313391932	0	0.0279893483002	0.601548048995
C8D8	C8	D8	0	0.37848060061	0	0.818692006526	0	0.562733575534	0	0.928318150335	0	0.533015134115	0	0.12072025592	0	0.536810490867	0	0.0706150943216	1	0.587313391932	0	0.0279893483002	0.619251445555
C8D9	C8	D9	0	0.37848060061	0	0.818692006526	0	0.562733575534	0	0.928318150335	0	0.533015134115	0	0.12072025592	0	0.536810490867	0	0.0706150943216	0	0.587313391932	1	0.0279893483002	0.699822161287
C9D0	C9	D0	1	0.201804907018	0	0.614471300102	0	0.398880709172	0	0.214170707029	0	0.567027450572	0	0.04288419937	0	0.703044902467	0	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.357897738816
C9D1	C9	D1	0	0.201804907018	1	0.614471300102	0	0.398880709172	0	0.214170707029	0	0.567027450572	0	0.04288419937	0	0.703044902467	0	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.240051626039
C9D2	C9	D2	0	0.201804907018	0	0.614471300102	1	0.398880709172	0	0.214170707029	0	0.567027450572	0	0.04288419937	0	0.703044902467	0	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.282492715583
C9D3	C9	D3	0	0.201804907018	0	0.614471300102	0	0.398880709172	1	0.214170707029	0	0.567027450572	0	0.04288419937	0	0.703044902467	0	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.927326757574
C9D4	C9	D4	0	0.201804907018	0	0.614471300102	0	0.398880709172	0	0.214170707029	1	0.567027450572	0	0.04288419937	0	0.703044902467	0	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.0251518403032
C9D5	C9	D5	0	0.201804907018	0	0.614471300102	0	0.398880709172	0	0.214170707029	0	0.567027450572	1	0.04288419937	0	0.703044902467	0	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.624569984948
C9D6	C9	D6	0	0.201804907018	0	0.614471300102	0	0.398880709172	0	0.214170707029	0	0.567027450572	0	0.04288419937	1	0.703044902467	0	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.846623221323
C9D7	C9	D7	0	0.201804907018	0	0.614471300102	0	0.398880709172	0	0.214170707029	0	0.567027450572	0	0.04288419937	0	0.703044902467	1	0.0670645380672	0	0.0514542252118	0	0.561945424431	0.516648488666
C9D8	C9	D8	0	0.201804907018	0	0.614471300102	0	0.398880709172	0	0.214170707029	0	0.567027450572	0	0.04288419937	0	0.703044902467	0	0.0670645380672	1	0.0514542252118	0	0.561945424431	0.966070417576
C9D9	C9	D9	0	0.201804907018	0	0.614471300102	0	0.398880709172	0	0.214170707029	0	0.567027450572	0	0.04288419937	0	0.703044902467	0	0.0670645380672	0	0.0514542252118	1	0.561945424431	0.736645213122
C10D0	C10	D0	1	0.278315691501	0	0.0593426253656	0	0.634217600864	0	0.1252761233	0	0.679270980713	0	0.744865714332	0	0.00400479994091	0	0.285877050893	0	0.353807457385	0	0.943920281613	0.777434518858
C10D1	C10	D1	0	0.278315691501	1	0.0593426253656	0	0.634217600864	0	0.1252761233	0	0.679270980713	0	0.744865714332	0	0.00400479994091	0	0.285877050893	0	0.353807457385	0	0.943920281613	0.595791312724
C10D2	C10	D2	0	0.278315691501	0	0.0593426253656	1	0.634217600864	0	0.1252761233	0	0.679270980713	0	0.744865714332	0	0.00400479994091	0	0.285877050893	0	0.353807457385	0	0.943920281613	0.0319552204192
C10D3	C10	D3	0	0.278315691501	0	0.0593426253656	0	0.634217600864	1	0.1252761233	0	0.679270980713	0	0.744865714332	0	0.00400479994091	0	0.285877050893	0	0.353807457385	0	0.943920281613	0.172513568548
C10D4	C10	D4	0	0.278315691501	0	0.0593426253656	0	0.634217600864	0	0.1252761233	1	0.679270980713	0	0.744865714332	0	0.00400479994091	0	0.285877050893	0	0.353807457385	0	0.943920281613	0.552289277902
C10D5	C10	D5	0	0.278315691501	0	0.0593426253656	0	0.634217600864	0	0.1252761233	0	0.679270980713	1	0.744865714332	0	0.00400479994091	0	0.285877050893	0	0.353807457385	0	0.943920281613	0.649334725499
C10D6	C10	D6	0	0.278315691501	0	0.0593426253656	0	0.634217600864	0	0.1252761233	0	0.679270980713	0	0.744865714332	1	0.00400479994091	0	0.285877050893	0	0.353807457385	0	0.943920281613	0.0929937568532
C10D7	C10	D7	0	0.278315691501	0	0.0593426253656	0	0.634217600864	0	0.1252761233	0	0.679270980713	0	0.744865714332	0	0.00400479994091	1	0.285877050893	0	0.353807457385	0	0.943920281613	0.892334590931
C10D8	C10	D8	0	0.278315691501	0	0.0593426253656	0	0.634217600864	0	0.1252761233	0	0.679270980713	0	0.744865714332	0	0.00400479994091	0	0.285877050893	1	0.353807457385	0	0.943920281613	0.556067807231
C10D9	C10	D9	0	0.278315691501	0	0.0593426253656	0	0.634217600864	0	0.1252761233	0	0.679270980713	0	0.744865714332	0	0.00400479994091	0	0.285877050893	0	0.353807457385	1	0.943920281613	0.616620574211
C11D0	C11	D0	1	0.115465359036	0	0.455451780683	0	0.415964755568	0	0.746936233815	0	0.587853349571	0	0.557072844557	0	0.721495621241	0	0.527324460571	0	0.0191464145971	0	0.665430965565	0.0459220334997
C11D1	C11	D1	0	0.115465359036	1	0.455451780683	0	0.415964755568	0	0.746936233815	0	0.587853349571	0	0.557072844557	0	0.721495621241	0	0.527324460571	0	0.0191464145971	0	0.665430965565	0.539337872461
C11D2	C11	D2	0	0.115465359036	0	0.455451780683	1	0.415964755568	0	0.746936233815	0	0.587853349571	0	0.557072844557	0	0.721495621241	0	0.527324460571	0	0.0191464145971	0	0.665430965565	0.874076299332
C11D3	C11	D3	0	0.115465359036	0	0.455451780683	0	0.415964755568	1	0.746936233815	0	0.587853349571	0	0.557072844557	0	0.721495621241	0	0.527324460571	0	0.0191464145971	0	0.665430965565	0.69585237183
C11D4	C11	D4	0	0.115465359036	0	0.455451780683	0	0.415964755568	0	0.746936233815	1	0.587853349571	0	0.557072844557	0	0.721495621241	0	0.527324460571	0	0.0191464145971	0	0.665430965565	0.147763979677
C11D5	C11	D5	0	0.115465359036	0	0.455451780683	0	0.415964755568	0	0.746936233815	0	0.587853349571	1	0.557072844557	0	0.721495621241	0	0.527324460571	0	0.0191464145971	0	0.665430965565	0.719054472835
C11D6	C11	D6	0	0.115465359036	0	0.455451780683	0	0.415964755568	0	0.746936233815	0	0.587853349571	0	0.557072844557	1	0.721495621241	0	0.527324460571	0	0.0191464145971	0	0.665430965565	0.814490618603
C11D7	C11	D7	0	0.115465359036	0	0.455451780683	0	0.415964755568	0	0.746936233815	0	0.587853349571	0	0.557072844557	0	0.721495621241	1	0.527324460571	0	0.0191464145971	0	0.665430965565	0.576264550714
C11D8	C11	D8	0	0.115465359036	0	0.455451780683	0	0.415964755568	0	0.746936233815	0	0.587853349571	0	0.557072844557	0	0.721495621241	0	0.527324460571	1	0.0191464145971	0	0.665430965565	0.189288729209
C11D9	C11	D9	0	0.115465359036	0	0.455451780683	0	0.415964755568	0	0.746936233815	0	0.587853349571	0	0.557072844557	0	0.721495621241	0	0.527324460571	0	0.0191464145971	1	0.665430965565	0.104496957016
C12D0	C12	D0	1	0.659052303682	0	0.508395664993	0	0.0370718131249	0	0.920768223072	0	0.82120268157	0	0.132808364981	0	0.989741561216	0	0.108263013862	0	0.6272257776	0	0.0869523919476	0.546438809351
C12D1	C12	D1	0	0.659052303682	1	0.508395664993	0	0.0370718131249	0	0.920768223072	0	0.82120268157	0	0.132808364981	0	0.989741561216	0	0.108263013862	0	0.6272257776	0	0.0869523919476	0.793614917494
C12D2	C12	D2	0	0.659052303682	0	0.508395664993	1	0.0370718131249	0	0.920768223072	0	0.82120268157	0	0.132808364981	0	0.989741561216	0	0.108263013862	0	0.6272257776	0	0.0869523919476	0.484501068778
C12D3	C12	D3	0	0.659052303682	0	0.508395664993	0	0.0370718131249	1	0.920768223072	0	0.82120268157	0	0.132808364981	0	0.989741561216	0	0.108263013862	0	0.6272257776	0	0.0869523919476	0.284642292375
C12D4	C12	D4	0	0.659052303682	0	0.508395664993	0	0.0370718131249	0	0.920768223072	1	0.82120268157	0	0.132808364981	0	0.989741561216	0	0.108263013862	0	0.6272257776	0	0.0869523919476	0.920065520054
