cell-drug-pair	cell	drug	G0_targeted	G0_activity	G1_targeted	G1_activity	G2_targeted	G2_activity	G3_targeted	G3_activity	G4_targeted	G4_activity	G5_targeted	G5_activity	G6_targeted	G6_activity	G7_targeted	G7_activity	G8_targeted	G8_activity	G9_targeted	G9_activity	sensitivity
C3D9	C3	D9	0	0.111846809938	0	0.372922895553	0	0.169899805514	0	0.287832012816	1	0.828371352436	0	0.833576911012	0	0.699427143812	0	0.0514971528694	0	0.130590662262	1	0.675167289094	0.751769320765
C4D0	C4	D0	1	0.952316583166	0	0.66245358505	0	0.0834619885358	0	0.168123817842	0	0.281124995314	0	0.641008333596	0	0.11117660533	0	0.975825386217	0	0.882701134784	0	0.926564355205	0.952316583166
C4D1	C4	D1	0	0.952316583166	1	0.66245358505	0	0.0834619885358	0	0.168123817842	0	0.281124995314	0	0.641008333596	0	0.11117660533	0	0.975825386217	0	0.882701134784	0	0.926564355205	0.66245358505
C4D2	C4	D2	0	0.952316583166	0	0.66245358505	1	0.0834619885358	0	0.168123817842	0	0.281124995314	0	0.641008333596	0	0.11117660533	0	0.975825386217	0	0.882701134784	0	0.926564355205	0.0834619885358
C4D3	C4	D3	1	0.952316583166	1	0.66245358505	1	0.0834619885358	1	0.168123817842	1	0.281124995314	1	0.641008333596	1	0.11117660533	1	0.975825386217	1	0.882701134784	1	0.926564355205	0.568475678504
C4D4	C4	D4	0	0.952316583166	0	0.66245358505	0	0.0834619885358	1	0.168123817842	1	0.281124995314	0	0.641008333596	1	0.11117660533	0	0.975825386217	0	0.882701134784	1	0.926564355205	0.371747443423
C4D5	C4	D5	0	0.952316583166	0	0.66245358505	0	0.0834619885358	0	0.168123817842	0	0.281124995314	1	0.641008333596	0	0.11117660533	0	0.975825386217	0	0.882701134784	0	0.926564355205	0.641008333596
C4D6	C4	D6	0	0.952316583166	0	0.66245358505	0	0.0834619885358	0	0.168123817842	0	0.281124995314	0	0.641008333596	1	0.11117660533	0	0.975825386217	0	0.882701134784	0	0.926564355205	0.11117660533
C4D7	C4	D7	1	0.952316583166	0	0.66245358505	1	0.0834619885358	1	0.168123817842	0	0.281124995314	0	0.641008333596	1	0.11117660533	1	0.975825386217	0	0.882701134784	0	0.926564355205	0.458180876218
C4D8	C4	D8	0	0.952316583166	0	0.66245358505	0	0.0834619885358	0	0.168123817842	0	0.281124995314	0	0.641008333596	0	0.11117660533	0	0.975825386217	1	0.882701134784	1	0.926564355205	0.904632744995
C4D9	C4	D9	0	0.952316583166	0	0.66245358505	0	0.0834619885358	0	0.168123817842	1	0.281124995314	0	0.641008333596	0	0.11117660533	0	0.975825386217	0	0.882701134784	1	0.926564355205	0.603844675259
C5D0	C5	D0	1	0.384447431289	0	0.115881101297	0	0.846209390512	0	0.723478139976	0	0.575122527827	0	0.570763036569	0	0.299715005607	0	0.0616562648289	0	0.713366349278	0	0.344874580219	0.384447431289
C5D1	C5	D1	0	0.384447431289	1	0.115881101297	0	0.846209390512	0	0.723478139976	0	0.575122527827	0	0.570763036569	0	0.299715005607	0	0.0616562648289	0	0.713366349278	0	0.344874580219	0.115881101297
C5D2	C5	D2	0	0.384447431289	0	0.115881101297	1	0.846209390512	0	0.723478139976	0	0.575122527827	0	0.570763036569	0	0.299715005607	0	0.0616562648289	0	0.713366349278	0	0.344874580219	0.846209390512
C5D3	C5	D3	1	0.384447431289	1	0.115881101297	1	0.846209390512	1	0.723478139976	1	0.575122527827	1	0.570763036569	1	0.299715005607	1	0.0616562648289	1	0.713366349278	1	0.344874580219	0.46355138274
C5D4	C5	D4	0	0.384447431289	0	0.115881101297	0	0.846209390512	1	0.723478139976	1	0.575122527827	0	0.570763036569	1	0.299715005607	0	0.0616562648289	0	0.713366349278	1	0.344874580219	0.485797563407
C5D5	C5	D5	0	0.384447431289	0	0.115881101297	0	0.846209390512	0	0.723478139976	0	0.575122527827	1	0.570763036569	0	0.299715005607	0	0.0616562648289	0	0.713366349278	0	0.344874580219	0.570763036569
C5D6	C5	D6	0	0.384447431289	0	0.115881101297	0	0.846209390512	0	0.723478139976	0	0.575122527827	0	0.570763036569	1	0.299715005607	0	0.0616562648289	0	0.713366349278	0	0.344874580219	0.299715005607
C5D7	C5	D7	1	0.384447431289	0	0.115881101297	1	0.846209390512	1	0.723478139976	0	0.575122527827	0	0.570763036569	1	0.299715005607	1	0.0616562648289	0	0.713366349278	0	0.344874580219	0.463101246443
C5D8	C5	D8	0	0.384447431289	0	0.115881101297	0	0.846209390512	0	0.723478139976	0	0.575122527827	0	0.570763036569	0	0.299715005607	0	0.0616562648289	1	0.713366349278	1	0.344874580219	0.529120464748
C5D9	C5	D9	0	0.384447431289	0	0.115881101297	0	0.846209390512	0	0.723478139976	1	0.575122527827	0	0.570763036569	0	0.299715005607	0	0.0616562648289	0	0.713366349278	1	0.344874580219	0.459998554023
C6D0	C6	D0	1	0.393327679779	0	0.236175534956	0	0.907114460693	0	0.107056568245	0	0.38071168601	0	0.508469743204	0	0.979489609219	0	0.278879859174	0	0.739219650681	0	0.778429154622	0.393327679779
C6D1	C6	D1	0	0.393327679779	1	0.236175534956	0	0.907114460693	0	0.107056568245	0	0.38071168601	0	0.508469743204	0	0.979489609219	0	0.278879859174	0	0.739219650681	0	0.778429154622	0.236175534956
C6D2	C6	D2	0	0.393327679779	0	0.236175534956	1	0.907114460693	0	0.107056568245	0	0.38071168601	0	0.508469743204	0	0.979489609219	0	0.278879859174	0	0.739219650681	0	0.778429154622	0.907114460693
C6D3	C6	D3	1	0.393327679779	1	0.236175534956	1	0.907114460693	1	0.107056568245	1	0.38071168601	1	0.508469743204	1	0.979489609219	1	0.278879859174	1	0.739219650681	1	0.778429154622	0.530887394658
C6D4	C6	D4	0	0.393327679779	0	0.236175534956	0	0.907114460693	1	0.107056568245	1	0.38071168601	0	0.508469743204	1	0.979489609219	0	0.278879859174	0	0.739219650681	1	0.778429154622	0.561421754524
C6D5	C6	D5	0	0.393327679779	0	0.236175534956	0	0.907114460693	0	0.107056568245	0	0.38071168601	1	0.508469743204	0	0.979489609219	0	0.278879859174	0	0.739219650681	0	0.778429154622	0.508469743204
C6D6	C6	D6	0	0.393327679779	0	0.236175534956	0	0.907114460693	0	0.107056568245	0	0.38071168601	0	0.508469743204	1	0.979489609219	0	0.278879859174	0	0.739219650681	0	0.778429154622	0.979489609219
C6D7	C6	D7	1	0.393327679779	0	0.236175534956	1	0.907114460693	1	0.107056568245	0	0.38071168601	0	0.508469743204	1	0.979489609219	1	0.278879859174	0	0.739219650681	0	0.778429154622	0.533173635422
C6D8	C6	D8	0	0.393327679779	0	0.236175534956	0	0.907114460693	0	0.107056568245	0	0.38071168601	0	0.508469743204	0	0.979489609219	0	0.278879859174	1	0.739219650681	1	0.778429154622	0.758824402652
C6D9	C6	D9	0	0.393327679779	0	0.236175534956	0	0.907114460693	0	0.107056568245	1	0.38071168601	0	0.508469743204	0	0.979489609219	0	0.278879859174	0	0.739219650681	1	0.778429154622	0.579570420316
C7D0	C7	D0	1	0.529109837334	0	0.740498068622	0	0.763373442248	0	0.304874100572	0	0.494827202138	0	0.0615718581615	0	0.851004611008	0	0.180386513155	0	0.104338368618	0	0.511623263	0.529109837334
C7D1	C7	D1	0	0.529109837334	1	0.740498068622	0	0.763373442248	0	0.304874100572	0	0.494827202138	0	0.0615718581615	0	0.851004611008	0	0.180386513155	0	0.104338368618	0	0.511623263	0.740498068622
C7D2	C7	D2	0	0.529109837334	0	0.740498068622	1	0.763373442248	0	0.304874100572	0	0.494827202138	0	0.0615718581615	0	0.851004611008	0	0.180386513155	0	0.104338368618	0	0.511623263	0.763373442248
C7D3	C7	D3	1	0.529109837334	1	0.740498068622	1	0.763373442248	1	0.304874100572	1	0.494827202138	1	0.0615718581615	1	0.851004611008	1	0.180386513155	1	0.104338368618	1	0.511623263	0.454160726486
C7D4	C7	D4	0	0.529109837334	0	0.740498068622	0	0.763373442248	1	0.304874100572	1	0.494827202138	0	0.0615718581615	1	0.851004611008	0	0.180386513155	0	0.104338368618	1	0.511623263	0.540582294179
C7D5	C7	D5	0	0.529109837334	0	0.740498068622	0	0.763373442248	0	0.304874100572	0	0.494827202138	1	0.0615718581615	0	0.851004611008	0	0.180386513155	0	0.104338368618	0	0.511623263	0.0615718581615
C7D6	C7	D6	0	0.529109837334	0	0.740498068622	0	0.763373442248	0	0.304874100572	0	0.494827202138	0	0.0615718581615	1	0.851004611008	0	0.180386513155	0	0.104338368618	0	0.511623263	0.851004611008
C7D7	C7	D7	1	0.529109837334	0	0.740498068622	1	0.763373442248	1	0.304874100572	0	0.494827202138	0	0.0615718581615	1	0.851004611008	1	0.180386513155	0	0.104338368618	0	0.511623263	0.525749700863
C7D8	C7	D8	0	0.529109837334	0	0.740498068622	0	0.763373442248	0	0.304874100572	0	0.494827202138	0	0.0615718581615	0	0.851004611008	0	0.180386513155	1	0.104338368618	1	0.511623263	0.307980815809
C7D9	C7	D9	0	0.529109837334	0	0.740498068622	0	0.763373442248	0	0.304874100572	1	0.494827202138	0	0.0615718581615	0	0.851004611008	0	0.180386513155	0	0.104338368618	1	0.511623263	0.503225232569
C8D0	C8	D0	1	0.466044891002	0	0.22806648721	0	0.298395188433	0	0.136519615971	0	0.550642683576	0	0.585917769229	0	0.96302665003	0	0.833935787523	0	0.0813885478499	0	0.82132169596	0.466044891002
C8D1	C8	D1	0	0.466044891002	1	0.22806648721	0	0.298395188433	0	0.136519615971	0	0.550642683576	0	0.585917769229	0	0.96302665003	0	0.833935787523	0	0.0813885478499	0	0.82132169596	0.22806648721
C8D2	C8	D2	0	0.466044891002	0	0.22806648721	1	0.298395188433	0	0.136519615971	0	0.550642683576	0	0.585917769229	0	0.96302665003	0	0.833935787523	0	0.0813885478499	0	0.82132169596	0.298395188433
C8D3	C8	D3	1	0.466044891002	1	0.22806648721	1	0.298395188433	1	0.136519615971	1	0.550642683576	1	0.585917769229	1	0.96302665003	1	0.833935787523	1	0.0813885478499	1	0.82132169596	0.496525931678
C8D4	C8	D4	0	0.466044891002	0	0.22806648721	0	0.298395188433	1	0.136519615971	1	0.550642683576	0	0.585917769229	1	0.96302665003	0	0.833935787523	0	0.0813885478499	1	0.82132169596	0.617877661384
C8D5	C8	D5	0	0.466044891002	0	0.22806648721	0	0.298395188433	0	0.136519615971	0	0.550642683576	1	0.585917769229	0	0.96302665003	0	0.833935787523	0	0.0813885478499	0	0.82132169596	0.585917769229
C8D6	C8	D6	0	0.466044891002	0	0.22806648721	0	0.298395188433	0	0.136519615971	0	0.550642683576	0	0.585917769229	1	0.96302665003	0	0.833935787523	0	0.0813885478499	0	0.82132169596	0.96302665003
C8D7	C8	D7	1	0.466044891002	0	0.22806648721	1	0.298395188433	1	0.136519615971	0	0.550642683576	0	0.585917769229	1	0.96302665003	1	0.833935787523	0	0.0813885478499	0	0.82132169596	0.539584426592
C8D8	C8	D8	0	0.466044891002	0	0.22806648721	0	0.298395188433	0	0.136519615971	0	0.550642683576	0	0.585917769229	0	0.96302665003	0	0.833935787523	1	0.0813885478499	1	0.82132169596	0.451355121905
C8D9	C8	D9	0	0.466044891002	0	0.22806648721	0	0.298395188433	0	0.136519615971	1	0.550642683576	0	0.585917769229	0	0.96302665003	0	0.833935787523	0	0.0813885478499	1	0.82132169596	0.685982189768
C9D0	C9	D0	1	0.0646387602455	0	0.033133535001	0	0.779256932073	0	0.789361977742	0	0.474527888192	0	0.9053654324	0	0.050321169763	0	0.700454017983	0	0.759596937067	0	0.781646540565	0.0646387602455
C9D1	C9	D1	0	0.0646387602455	1	0.033133535001	0	0.779256932073	0	0.789361977742	0	0.474527888192	0	0.9053654324	0	0.050321169763	0	0.700454017983	0	0.759596937067	0	0.781646540565	0.033133535001
C9D2	C9	D2	0	0.0646387602455	0	0.033133535001	1	0.779256932073	0	0.789361977742	0	0.474527888192	0	0.9053654324	0	0.050321169763	0	0.700454017983	0	0.759596937067	0	0.781646540565	0.779256932073
C9D3	C9	D3	1	0.0646387602455	1	0.033133535001	1	0.779256932073	1	0.789361977742	1	0.474527888192	1	0.9053654324	1	0.050321169763	1	0.700454017983	1	0.759596937067	1	0.781646540565	0.533830319103
C9D4	C9	D4	0	0.0646387602455	0	0.033133535001	0	0.779256932073	1	0.789361977742	1	0.474527888192	0	0.9053654324	1	0.050321169763	0	0.700454017983	0	0.759596937067	1	0.781646540565	0.523964394065
C9D5	C9	D5	0	0.0646387602455	0	0.033133535001	0	0.779256932073	0	0.789361977742	0	0.474527888192	1	0.9053654324	0	0.050321169763	0	0.700454017983	0	0.759596937067	0	0.781646540565	0.9053654324
C9D6	C9	D6	0	0.0646387602455	0	0.033133535001	0	0.779256932073	0	0.789361977742	0	0.474527888192	0	0.9053654324	1	0.050321169763	0	0.700454017983	0	0.759596937067	0	0.781646540565	0.050321169763
C9D7	C9	D7	1	0.0646387602455	0	0.033133535001	1	0.779256932073	1	0.789361977742	0	0.474527888192	0	0.9053654324	1	0.050321169763	1	0.700454017983	0	0.759596937067	0	0.781646540565	0.476806571561
C9D8	C9	D8	0	0.0646387602455	0	0.033133535001	0	0.779256932073	0	0.789361977742	0	0.474527888192	0	0.9053654324	0	0.050321169763	0	0.700454017983	1	0.759596937067	1	0.781646540565	0.770621738816
C9D9	C9	D9	0	0.0646387602455	0	0.033133535001	0	0.779256932073	0	0.789361977742	1	0.474527888192	0	0.9053654324	0	0.050321169763	0	0.700454017983	0	0.759596937067	1	0.781646540565	0.628087214378
C10D0	C10	D0	1	0.263576799709	0	0.310104190628	0	0.260833509679	0	0.52759894803	0	0.209976897962	0	0.610152063265	0	0.0748979840059	0	0.935093111735	0	0.55020960222	0	0.237705058078	0.263576799709
C10D1	C10	D1	0	0.263576799709	1	0.310104190628	0	0.260833509679	0	0.52759894803	0	0.209976897962	0	0.610152063265	0	0.0748979840059	0	0.935093111735	0	0.55020960222	0	0.237705058078	0.310104190628
C10D2	C10	D2	0	0.263576799709	0	0.310104190628	1	0.260833509679	0	0.52759894803	0	0.209976897962	0	0.610152063265	0	0.0748979840059	0	0.935093111735	0	0.55020960222	0	0.237705058078	0.260833509679
C10D3	C10	D3	1	0.263576799709	1	0.310104190628	1	0.260833509679	1	0.52759894803	1	0.209976897962	1	0.610152063265	1	0.0748979840059	1	0.935093111735	1	0.55020960222	1	0.237705058078	0.398014816531
C10D4	C10	D4	0	0.263576799709	0	0.310104190628	0	0.260833509679	1	0.52759894803	1	0.209976897962	0	0.610152063265	1	0.0748979840059	0	0.935093111735	0	0.55020960222	1	0.237705058078	0.262544722019
C10D5	C10	D5	0	0.263576799709	0	0.310104190628	0	0.260833509679	0	0.52759894803	0	0.209976897962	1	0.610152063265	0	0.0748979840059	0	0.935093111735	0	0.55020960222	0	0.237705058078	0.610152063265
C10D6	C10	D6	0	0.263576799709	0	0.310104190628	0	0.260833509679	0	0.52759894803	0	0.209976897962	0	0.610152063265	1	0.0748979840059	0	0.935093111735	0	0.55020960222	0	0.237705058078	0.0748979840059
C10D7	C10	D7	1	0.263576799709	0	0.310104190628	1	0.260833509679	1	0.52759894803	0	0.209976897962	0	0.610152063265	1	0.0748979840059	1	0.935093111735	0	0.55020960222	0	0.237705058078	0.412400070632
C10D8	C10	D8	0	0.263576799709	0	0.310104190628	0	0.260833509679	0	0.52759894803	0	0.209976897962	0	0.610152063265	0	0.0748979840059	0	0.935093111735	1	0.55020960222	1	0.237705058078	0.393957330149
C10D9	C10	D9	0	0.263576799709	0	0.310104190628	0	0.260833509679	0	0.52759894803	1	0.209976897962	0	0.610152063265	0	0.0748979840059	0	0.935093111735	0	0.55020960222	1	0.237705058078	0.22384097802
C11D0	C11	D0	1	0.47975559619	0	0.447816785592	0	0.803609798448	0	0.424577439491	0	0.555164183292	0	0.692114216195	0	0.495283323317	0	0.520906057591	0	0.355616749977	0	0.59392472456	0.47975559619
C11D1	C11	D1	0	0.47975559619	1	0.447816785592	0	0.803609798448	0	0.424577439491	0	0.555164183292	0	0.692114216195	0	0.495283323317	0	0.520906057591	0	0.355616749977	0	0.59392472456	0.447816785592
C11D2	C11	D2	0	0.47975559619	0	0.447816785592	1	0.803609798448	0	0.424577439491	0	0.555164183292	0	0.692114216195	0	0.495283323317	0	0.520906057591	0	0.355616749977	0	0.59392472456	0.803609798448
C11D3	C11	D3	1	0.47975559619	1	0.447816785592	1	0.803609798448	1	0.424577439491	1	0.555164183292	1	0.692114216195	1	0.495283323317	1	0.520906057591	1	0.355616749977	1	0.59392472456	0.536876887465
C11D4	C11	D4	0	0.47975559619	0	0.447816785592	0	0.803609798448	1	0.424577439491	1	0.555164183292	0	0.692114216195	1	0.495283323317	0	0.520906057591	0	0.355616749977	1	0.59392472456	0.517237417665
C11D5	C11	D5	0	0.47975559619	0	0.447816785592	0	0.803609798448	0	0.424577439491	0	0.555164183292	1	0.692114216195	0	0.495283323317	0	0.520906057591	0	0.355616749977	0	0.59392472456	0.692114216195
C11D6	C11	D6	0	0.47975559619	0	0.447816785592	0	0.803609798448	0	0.424577439491	0	0.555164183292	0	0.692114216195	1	0.495283323317	0	0.520906057591	0	0.355616749977	0	0.59392472456	0.495283323317
C11D7	C11	D7	1	0.47975559619	0	0.447816785592	1	0.803609798448	1	0.424577439491	0	0.555164183292	0	0.692114216195	1	0.495283323317	1	0.520906057591	0	0.355616749977	0	0.59392472456	0.544826443007
C11D8	C11	D8	0	0.47975559619	0	0.447816785592	0	0.803609798448	0	0.424577439491	0	0.555164183292	0	0.692114216195	0	0.495283323317	0	0.520906057591	1	0.355616749977	1	0.59392472456	0.474770737269
C11D9	C11	D9	0	0.47975559619	0	0.447816785592	0	0.803609798448	0	0.424577439491	1	0.555164183292	0	0.692114216195	0	0.495283323317	0	0.520906057591	0	0.355616749977	1	0.59392472456	0.574544453926
C12D0	C12	D0	1	0.97676958639	0	0.844915930009	0	0.225282867106	0	0.995104857543	0	0.637320473173	0	0.219727832791	0	0.578940869295	0	0.198328263618	0	0.183433237217	0	0.538714931686	0.97676958639
C12D1	C12	D1	0	0.97676958639	1	0.844915930009	0	0.225282867106	0	0.995104857543	0	0.637320473173	0	0.219727832791	0	0.578940869295	0	0.198328263618	0	0.183433237217	0	0.538714931686	0.844915930009
C12D2	C12	D2	0	0.97676958639	0	0.844915930009	1	0.225282867106	0	0.995104857543	0	0.637320473173	0	0.219727832791	0	0.578940869295	0	0.198328263618	0	0.183433237217	0	0.538714931686	0.225282867106
C12D3	C12	D3	1	0.97676958639	1	0.844915930009	1	0.225282867106	1	0.995104857543	1	0.637320473173	1	0.219727832791	1	0.578940869295	1	0.198328263618	1	0.183433237217	1	0.538714931686	0.539853884883
C12D4	C12	D4	0	0.97676958639	0	0.844915930009	0	0.225282867106	1	0.995104857543	1	0.637320473173	0	0.219727832791	1	0.578940869295	0	0.198328263618	0	0.183433237217	1	0.538714931686	0.687520282924
C12D5	C12	D5	0	0.97676958639	0	0.844915930009	0	0.225282867106	0	0.995104857543	0	0.637320473173	1	0.219727832791	0	0.578940869295	0	0.198328263618	0	0.183433237217	0	0.538714931686	0.219727832791
