cell-drug-pair	cell	drug	G0_targeted	G0_activity	G1_targeted	G1_activity	G2_targeted	G2_activity	G3_targeted	G3_activity	G4_targeted	G4_activity	G5_targeted	G5_activity	G6_targeted	G6_activity	G7_targeted	G7_activity	G8_targeted	G8_activity	G9_targeted	G9_activity	sensitivity
C1D0	C1	D0	1	0.360135661831	0	0.349940834616	0	0.2375290814	0	0.0480253995476	0	0.657711150398	0	0.186093738471	0	0.957576342961	0	0.507740814712	0	0.899790847898	0	0.198816845007	0.360135661831
C1D1	C1	D1	0	0.360135661831	1	0.349940834616	0	0.2375290814	0	0.0480253995476	0	0.657711150398	0	0.186093738471	0	0.957576342961	0	0.507740814712	0	0.899790847898	0	0.198816845007	0.349940834616
C1D2	C1	D2	0	0.360135661831	0	0.349940834616	1	0.2375290814	0	0.0480253995476	0	0.657711150398	0	0.186093738471	0	0.957576342961	0	0.507740814712	0	0.899790847898	0	0.198816845007	0.2375290814
C1D3	C1	D3	0	0.360135661831	0	0.349940834616	0	0.2375290814	1	0.0480253995476	0	0.657711150398	0	0.186093738471	0	0.957576342961	0	0.507740814712	0	0.899790847898	0	0.198816845007	0.0480253995476
C1D4	C1	D4	0	0.360135661831	0	0.349940834616	0	0.2375290814	0	0.0480253995476	1	0.657711150398	0	0.186093738471	0	0.957576342961	0	0.507740814712	0	0.899790847898	0	0.198816845007	0.657711150398
C1D5	C1	D5	0	0.360135661831	0	0.349940834616	0	0.2375290814	0	0.0480253995476	0	0.657711150398	1	0.186093738471	0	0.957576342961	0	0.507740814712	0	0.899790847898	0	0.198816845007	0.186093738471
C1D6	C1	D6	0	0.360135661831	0	0.349940834616	0	0.2375290814	0	0.0480253995476	0	0.657711150398	0	0.186093738471	1	0.957576342961	0	0.507740814712	0	0.899790847898	0	0.198816845007	0.957576342961
C1D7	C1	D7	0	0.360135661831	0	0.349940834616	0	0.2375290814	0	0.0480253995476	0	0.657711150398	0	0.186093738471	0	0.957576342961	1	0.507740814712	0	0.899790847898	0	0.198816845007	0.507740814712
C1D8	C1	D8	0	0.360135661831	0	0.349940834616	0	0.2375290814	0	0.0480253995476	0	0.657711150398	0	0.186093738471	0	0.957576342961	0	0.507740814712	1	0.899790847898	0	0.198816845007	0.899790847898
C1D9	C1	D9	0	0.360135661831	0	0.349940834616	0	0.2375290814	0	0.0480253995476	0	0.657711150398	0	0.186093738471	0	0.957576342961	0	0.507740814712	0	0.899790847898	1	0.198816845007	0.198816845007
C2D0	C2	D0	1	0.24335031531	0	0.858763121164	0	0.363345936371	0	0.0491840640581	0	0.757335388743	0	0.230725411823	0	0.948549368568	0	0.680561296684	0	0.175177535032	0	0.531389312584	0.24335031531
C2D1	C2	D1	0	0.24335031531	1	0.858763121164	0	0.363345936371	0	0.0491840640581	0	0.757335388743	0	0.230725411823	0	0.948549368568	0	0.680561296684	0	0.175177535032	0	0.531389312584	0.858763121164
C2D2	C2	D2	0	0.24335031531	0	0.858763121164	1	0.363345936371	0	0.0491840640581	0	0.757335388743	0	0.230725411823	0	0.948549368568	0	0.680561296684	0	0.175177535032	0	0.531389312584	0.363345936371
C2D3	C2	D3	0	0.24335031531	0	0.858763121164	0	0.363345936371	1	0.0491840640581	0	0.757335388743	0	0.230725411823	0	0.948549368568	0	0.680561296684	0	0.175177535032	0	0.531389312584	0.0491840640581
C2D4	C2	D4	0	0.24335031531	0	0.858763121164	0	0.363345936371	0	0.0491840640581	1	0.757335388743	0	0.230725411823	0	0.948549368568	0	0.680561296684	0	0.175177535032	0	0.531389312584	0.757335388743
C2D5	C2	D5	0	0.24335031531	0	0.858763121164	0	0.363345936371	0	0.0491840640581	0	0.757335388743	1	0.230725411823	0	0.948549368568	0	0.680561296684	0	0.175177535032	0	0.531389312584	0.230725411823
C2D6	C2	D6	0	0.24335031531	0	0.858763121164	0	0.363345936371	0	0.0491840640581	0	0.757335388743	0	0.230725411823	1	0.948549368568	0	0.680561296684	0	0.175177535032	0	0.531389312584	0.948549368568
C2D7	C2	D7	0	0.24335031531	0	0.858763121164	0	0.363345936371	0	0.0491840640581	0	0.757335388743	0	0.230725411823	0	0.948549368568	1	0.680561296684	0	0.175177535032	0	0.531389312584	0.680561296684
C2D8	C2	D8	0	0.24335031531	0	0.858763121164	0	0.363345936371	0	0.0491840640581	0	0.757335388743	0	0.230725411823	0	0.948549368568	0	0.680561296684	1	0.175177535032	0	0.531389312584	0.175177535032
C2D9	C2	D9	0	0.24335031531	0	0.858763121164	0	0.363345936371	0	0.0491840640581	0	0.757335388743	0	0.230725411823	0	0.948549368568	0	0.680561296684	0	0.175177535032	1	0.531389312584	0.531389312584
C3D0	C3	D0	1	0.0507386351423	0	0.764270372976	0	0.266715362974	0	0.372950626516	0	0.414949928638	0	0.866765884699	0	0.691907576775	0	0.905135300574	0	0.326900437587	0	0.00600997007356	0.0507386351423
C3D1	C3	D1	0	0.0507386351423	1	0.764270372976	0	0.266715362974	0	0.372950626516	0	0.414949928638	0	0.866765884699	0	0.691907576775	0	0.905135300574	0	0.326900437587	0	0.00600997007356	0.764270372976
C3D2	C3	D2	0	0.0507386351423	0	0.764270372976	1	0.266715362974	0	0.372950626516	0	0.414949928638	0	0.866765884699	0	0.691907576775	0	0.905135300574	0	0.326900437587	0	0.00600997007356	0.266715362974
C3D3	C3	D3	0	0.0507386351423	0	0.764270372976	0	0.266715362974	1	0.372950626516	0	0.414949928638	0	0.866765884699	0	0.691907576775	0	0.905135300574	0	0.326900437587	0	0.00600997007356	0.372950626516
C3D4	C3	D4	0	0.0507386351423	0	0.764270372976	0	0.266715362974	0	0.372950626516	1	0.414949928638	0	0.866765884699	0	0.691907576775	0	0.905135300574	0	0.326900437587	0	0.00600997007356	0.414949928638
C3D5	C3	D5	0	0.0507386351423	0	0.764270372976	0	0.266715362974	0	0.372950626516	0	0.414949928638	1	0.866765884699	0	0.691907576775	0	0.905135300574	0	0.326900437587	0	0.00600997007356	0.866765884699
C3D6	C3	D6	0	0.0507386351423	0	0.764270372976	0	0.266715362974	0	0.372950626516	0	0.414949928638	0	0.866765884699	1	0.691907576775	0	0.905135300574	0	0.326900437587	0	0.00600997007356	0.691907576775
C3D7	C3	D7	0	0.0507386351423	0	0.764270372976	0	0.266715362974	0	0.372950626516	0	0.414949928638	0	0.866765884699	0	0.691907576775	1	0.905135300574	0	0.326900437587	0	0.00600997007356	0.905135300574
C3D8	C3	D8	0	0.0507386351423	0	0.764270372976	0	0.266715362974	0	0.372950626516	0	0.414949928638	0	0.866765884699	0	0.691907576775	0	0.905135300574	1	0.326900437587	0	0.00600997007356	0.326900437587
C3D9	C3	D9	0	0.0507386351423	0	0.764270372976	0	0.266715362974	0	0.372950626516	0	0.414949928638	0	0.866765884699	0	0.691907576775	0	0.905135300574	0	0.326900437587	1	0.00600997007356	0.00600997007356
C4D0	C4	D0	1	0.294062172313	0	0.156465668183	0	0.805359710154	0	0.530774050843	0	0.928717794637	0	0.770833380147	0	0.367178802114	0	0.537486783975	0	0.739260414488	0	0.415771701051	0.294062172313
C4D1	C4	D1	0	0.294062172313	1	0.156465668183	0	0.805359710154	0	0.530774050843	0	0.928717794637	0	0.770833380147	0	0.367178802114	0	0.537486783975	0	0.739260414488	0	0.415771701051	0.156465668183
C4D2	C4	D2	0	0.294062172313	0	0.156465668183	1	0.805359710154	0	0.530774050843	0	0.928717794637	0	0.770833380147	0	0.367178802114	0	0.537486783975	0	0.739260414488	0	0.415771701051	0.805359710154
C4D3	C4	D3	0	0.294062172313	0	0.156465668183	0	0.805359710154	1	0.530774050843	0	0.928717794637	0	0.770833380147	0	0.367178802114	0	0.537486783975	0	0.739260414488	0	0.415771701051	0.530774050843
C4D4	C4	D4	0	0.294062172313	0	0.156465668183	0	0.805359710154	0	0.530774050843	1	0.928717794637	0	0.770833380147	0	0.367178802114	0	0.537486783975	0	0.739260414488	0	0.415771701051	0.928717794637
C4D5	C4	D5	0	0.294062172313	0	0.156465668183	0	0.805359710154	0	0.530774050843	0	0.928717794637	1	0.770833380147	0	0.367178802114	0	0.537486783975	0	0.739260414488	0	0.415771701051	0.770833380147
C4D6	C4	D6	0	0.294062172313	0	0.156465668183	0	0.805359710154	0	0.530774050843	0	0.928717794637	0	0.770833380147	1	0.367178802114	0	0.537486783975	0	0.739260414488	0	0.415771701051	0.367178802114
C4D7	C4	D7	0	0.294062172313	0	0.156465668183	0	0.805359710154	0	0.530774050843	0	0.928717794637	0	0.770833380147	0	0.367178802114	1	0.537486783975	0	0.739260414488	0	0.415771701051	0.537486783975
C4D8	C4	D8	0	0.294062172313	0	0.156465668183	0	0.805359710154	0	0.530774050843	0	0.928717794637	0	0.770833380147	0	0.367178802114	0	0.537486783975	1	0.739260414488	0	0.415771701051	0.739260414488
C4D9	C4	D9	0	0.294062172313	0	0.156465668183	0	0.805359710154	0	0.530774050843	0	0.928717794637	0	0.770833380147	0	0.367178802114	0	0.537486783975	0	0.739260414488	1	0.415771701051	0.415771701051
C5D0	C5	D0	1	0.108294881066	0	0.0882293975769	0	0.15287263832	0	0.197864723259	0	0.856238770607	0	0.880894113047	0	0.270758882108	0	0.755546004026	0	0.911704158887	0	0.292716478701	0.108294881066
C5D1	C5	D1	0	0.108294881066	1	0.0882293975769	0	0.15287263832	0	0.197864723259	0	0.856238770607	0	0.880894113047	0	0.270758882108	0	0.755546004026	0	0.911704158887	0	0.292716478701	0.0882293975769
C5D2	C5	D2	0	0.108294881066	0	0.0882293975769	1	0.15287263832	0	0.197864723259	0	0.856238770607	0	0.880894113047	0	0.270758882108	0	0.755546004026	0	0.911704158887	0	0.292716478701	0.15287263832
C5D3	C5	D3	0	0.108294881066	0	0.0882293975769	0	0.15287263832	1	0.197864723259	0	0.856238770607	0	0.880894113047	0	0.270758882108	0	0.755546004026	0	0.911704158887	0	0.292716478701	0.197864723259
C5D4	C5	D4	0	0.108294881066	0	0.0882293975769	0	0.15287263832	0	0.197864723259	1	0.856238770607	0	0.880894113047	0	0.270758882108	0	0.755546004026	0	0.911704158887	0	0.292716478701	0.856238770607
C5D5	C5	D5	0	0.108294881066	0	0.0882293975769	0	0.15287263832	0	0.197864723259	0	0.856238770607	1	0.880894113047	0	0.270758882108	0	0.755546004026	0	0.911704158887	0	0.292716478701	0.880894113047
C5D6	C5	D6	0	0.108294881066	0	0.0882293975769	0	0.15287263832	0	0.197864723259	0	0.856238770607	0	0.880894113047	1	0.270758882108	0	0.755546004026	0	0.911704158887	0	0.292716478701	0.270758882108
C5D7	C5	D7	0	0.108294881066	0	0.0882293975769	0	0.15287263832	0	0.197864723259	0	0.856238770607	0	0.880894113047	0	0.270758882108	1	0.755546004026	0	0.911704158887	0	0.292716478701	0.755546004026
C5D8	C5	D8	0	0.108294881066	0	0.0882293975769	0	0.15287263832	0	0.197864723259	0	0.856238770607	0	0.880894113047	0	0.270758882108	0	0.755546004026	1	0.911704158887	0	0.292716478701	0.911704158887
C5D9	C5	D9	0	0.108294881066	0	0.0882293975769	0	0.15287263832	0	0.197864723259	0	0.856238770607	0	0.880894113047	0	0.270758882108	0	0.755546004026	0	0.911704158887	1	0.292716478701	0.292716478701
C6D0	C6	D0	1	0.298351444455	0	0.865868377102	0	0.543039471749	0	0.444604694705	0	0.218655645403	0	0.16606516556	0	0.808649208516	0	0.331304735943	0	0.430555585382	0	0.899728324883	0.298351444455
C6D1	C6	D1	0	0.298351444455	1	0.865868377102	0	0.543039471749	0	0.444604694705	0	0.218655645403	0	0.16606516556	0	0.808649208516	0	0.331304735943	0	0.430555585382	0	0.899728324883	0.865868377102
C6D2	C6	D2	0	0.298351444455	0	0.865868377102	1	0.543039471749	0	0.444604694705	0	0.218655645403	0	0.16606516556	0	0.808649208516	0	0.331304735943	0	0.430555585382	0	0.899728324883	0.543039471749
C6D3	C6	D3	0	0.298351444455	0	0.865868377102	0	0.543039471749	1	0.444604694705	0	0.218655645403	0	0.16606516556	0	0.808649208516	0	0.331304735943	0	0.430555585382	0	0.899728324883	0.444604694705
C6D4	C6	D4	0	0.298351444455	0	0.865868377102	0	0.543039471749	0	0.444604694705	1	0.218655645403	0	0.16606516556	0	0.808649208516	0	0.331304735943	0	0.430555585382	0	0.899728324883	0.218655645403
C6D5	C6	D5	0	0.298351444455	0	0.865868377102	0	0.543039471749	0	0.444604694705	0	0.218655645403	1	0.16606516556	0	0.808649208516	0	0.331304735943	0	0.430555585382	0	0.899728324883	0.16606516556
C6D6	C6	D6	0	0.298351444455	0	0.865868377102	0	0.543039471749	0	0.444604694705	0	0.218655645403	0	0.16606516556	1	0.808649208516	0	0.331304735943	0	0.430555585382	0	0.899728324883	0.808649208516
C6D7	C6	D7	0	0.298351444455	0	0.865868377102	0	0.543039471749	0	0.444604694705	0	0.218655645403	0	0.16606516556	0	0.808649208516	1	0.331304735943	0	0.430555585382	0	0.899728324883	0.331304735943
C6D8	C6	D8	0	0.298351444455	0	0.865868377102	0	0.543039471749	0	0.444604694705	0	0.218655645403	0	0.16606516556	0	0.808649208516	0	0.331304735943	1	0.430555585382	0	0.899728324883	0.430555585382
C6D9	C6	D9	0	0.298351444455	0	0.865868377102	0	0.543039471749	0	0.444604694705	0	0.218655645403	0	0.16606516556	0	0.808649208516	0	0.331304735943	0	0.430555585382	1	0.899728324883	0.899728324883
C7D0	C7	D0	1	0.82938366045	0	0.158617978259	0	0.175094342041	0	0.929973556032	0	0.393614779692	0	0.362859893588	0	0.925701139483	0	0.649891897762	0	0.203930064715	0	0.26331786337	0.82938366045
C7D1	C7	D1	0	0.82938366045	1	0.158617978259	0	0.175094342041	0	0.929973556032	0	0.393614779692	0	0.362859893588	0	0.925701139483	0	0.649891897762	0	0.203930064715	0	0.26331786337	0.158617978259
C7D2	C7	D2	0	0.82938366045	0	0.158617978259	1	0.175094342041	0	0.929973556032	0	0.393614779692	0	0.362859893588	0	0.925701139483	0	0.649891897762	0	0.203930064715	0	0.26331786337	0.175094342041
C7D3	C7	D3	0	0.82938366045	0	0.158617978259	0	0.175094342041	1	0.929973556032	0	0.393614779692	0	0.362859893588	0	0.925701139483	0	0.649891897762	0	0.203930064715	0	0.26331786337	0.929973556032
C7D4	C7	D4	0	0.82938366045	0	0.158617978259	0	0.175094342041	0	0.929973556032	1	0.393614779692	0	0.362859893588	0	0.925701139483	0	0.649891897762	0	0.203930064715	0	0.26331786337	0.393614779692
C7D5	C7	D5	0	0.82938366045	0	0.158617978259	0	0.175094342041	0	0.929973556032	0	0.393614779692	1	0.362859893588	0	0.925701139483	0	0.649891897762	0	0.203930064715	0	0.26331786337	0.362859893588
C7D6	C7	D6	0	0.82938366045	0	0.158617978259	0	0.175094342041	0	0.929973556032	0	0.393614779692	0	0.362859893588	1	0.925701139483	0	0.649891897762	0	0.203930064715	0	0.26331786337	0.925701139483
C7D7	C7	D7	0	0.82938366045	0	0.158617978259	0	0.175094342041	0	0.929973556032	0	0.393614779692	0	0.362859893588	0	0.925701139483	1	0.649891897762	0	0.203930064715	0	0.26331786337	0.649891897762
C7D8	C7	D8	0	0.82938366045	0	0.158617978259	0	0.175094342041	0	0.929973556032	0	0.393614779692	0	0.362859893588	0	0.925701139483	0	0.649891897762	1	0.203930064715	0	0.26331786337	0.203930064715
C7D9	C7	D9	0	0.82938366045	0	0.158617978259	0	0.175094342041	0	0.929973556032	0	0.393614779692	0	0.362859893588	0	0.925701139483	0	0.649891897762	0	0.203930064715	1	0.26331786337	0.26331786337
C8D0	C8	D0	1	0.980636112004	0	0.630742131555	0	0.0957870250567	0	0.708166755503	0	0.862291224253	0	0.314435888663	0	0.304277514741	0	0.469107623247	0	0.511015589947	0	0.0630439370057	0.980636112004
C8D1	C8	D1	0	0.980636112004	1	0.630742131555	0	0.0957870250567	0	0.708166755503	0	0.862291224253	0	0.314435888663	0	0.304277514741	0	0.469107623247	0	0.511015589947	0	0.0630439370057	0.630742131555
C8D2	C8	D2	0	0.980636112004	0	0.630742131555	1	0.0957870250567	0	0.708166755503	0	0.862291224253	0	0.314435888663	0	0.304277514741	0	0.469107623247	0	0.511015589947	0	0.0630439370057	0.0957870250567
C8D3	C8	D3	0	0.980636112004	0	0.630742131555	0	0.0957870250567	1	0.708166755503	0	0.862291224253	0	0.314435888663	0	0.304277514741	0	0.469107623247	0	0.511015589947	0	0.0630439370057	0.708166755503
C8D4	C8	D4	0	0.980636112004	0	0.630742131555	0	0.0957870250567	0	0.708166755503	1	0.862291224253	0	0.314435888663	0	0.304277514741	0	0.469107623247	0	0.511015589947	0	0.0630439370057	0.862291224253
C8D5	C8	D5	0	0.980636112004	0	0.630742131555	0	0.0957870250567	0	0.708166755503	0	0.862291224253	1	0.314435888663	0	0.304277514741	0	0.469107623247	0	0.511015589947	0	0.0630439370057	0.314435888663
C8D6	C8	D6	0	0.980636112004	0	0.630742131555	0	0.0957870250567	0	0.708166755503	0	0.862291224253	0	0.314435888663	1	0.304277514741	0	0.469107623247	0	0.511015589947	0	0.0630439370057	0.304277514741
C8D7	C8	D7	0	0.980636112004	0	0.630742131555	0	0.0957870250567	0	0.708166755503	0	0.862291224253	0	0.314435888663	0	0.304277514741	1	0.469107623247	0	0.511015589947	0	0.0630439370057	0.469107623247
C8D8	C8	D8	0	0.980636112004	0	0.630742131555	0	0.0957870250567	0	0.708166755503	0	0.862291224253	0	0.314435888663	0	0.304277514741	0	0.469107623247	1	0.511015589947	0	0.0630439370057	0.511015589947
C8D9	C8	D9	0	0.980636112004	0	0.630742131555	0	0.0957870250567	0	0.708166755503	0	0.862291224253	0	0.314435888663	0	0.304277514741	0	0.469107623247	0	0.511015589947	1	0.0630439370057	0.0630439370057
C9D0	C9	D0	1	0.697662573233	0	0.423676957476	0	0.359202699277	0	0.270374041507	0	0.328274587751	0	0.604095890017	0	0.938306390837	0	0.911968690454	0	0.178422504917	0	0.393442270985	0.697662573233
C9D1	C9	D1	0	0.697662573233	1	0.423676957476	0	0.359202699277	0	0.270374041507	0	0.328274587751	0	0.604095890017	0	0.938306390837	0	0.911968690454	0	0.178422504917	0	0.393442270985	0.423676957476
C9D2	C9	D2	0	0.697662573233	0	0.423676957476	1	0.359202699277	0	0.270374041507	0	0.328274587751	0	0.604095890017	0	0.938306390837	0	0.911968690454	0	0.178422504917	0	0.393442270985	0.359202699277
C9D3	C9	D3	0	0.697662573233	0	0.423676957476	0	0.359202699277	1	0.270374041507	0	0.328274587751	0	0.604095890017	0	0.938306390837	0	0.911968690454	0	0.178422504917	0	0.393442270985	0.270374041507
C9D4	C9	D4	0	0.697662573233	0	0.423676957476	0	0.359202699277	0	0.270374041507	1	0.328274587751	0	0.604095890017	0	0.938306390837	0	0.911968690454	0	0.178422504917	0	0.393442270985	0.328274587751
C9D5	C9	D5	0	0.697662573233	0	0.423676957476	0	0.359202699277	0	0.270374041507	0	0.328274587751	1	0.604095890017	0	0.938306390837	0	0.911968690454	0	0.178422504917	0	0.393442270985	0.604095890017
C9D6	C9	D6	0	0.697662573233	0	0.423676957476	0	0.359202699277	0	0.270374041507	0	0.328274587751	0	0.604095890017	1	0.938306390837	0	0.911968690454	0	0.178422504917	0	0.393442270985	0.938306390837
C9D7	C9	D7	0	0.697662573233	0	0.423676957476	0	0.359202699277	0	0.270374041507	0	0.328274587751	0	0.604095890017	0	0.938306390837	1	0.911968690454	0	0.178422504917	0	0.393442270985	0.911968690454
C9D8	C9	D8	0	0.697662573233	0	0.423676957476	0	0.359202699277	0	0.270374041507	0	0.328274587751	0	0.604095890017	0	0.938306390837	0	0.911968690454	1	0.178422504917	0	0.393442270985	0.178422504917
C9D9	C9	D9	0	0.697662573233	0	0.423676957476	0	0.359202699277	0	0.270374041507	0	0.328274587751	0	0.604095890017	0	0.938306390837	0	0.911968690454	0	0.178422504917	1	0.393442270985	0.393442270985
C10D0	C10	D0	1	0.300677597193	0	0.833728893544	0	0.0483165966736	0	0.978526188697	0	0.818510101688	0	0.900309991407	0	0.480841325504	0	0.771816266971	0	0.640084470801	0	0.269921997803	0.300677597193
C10D1	C10	D1	0	0.300677597193	1	0.833728893544	0	0.0483165966736	0	0.978526188697	0	0.818510101688	0	0.900309991407	0	0.480841325504	0	0.771816266971	0	0.640084470801	0	0.269921997803	0.833728893544
C10D2	C10	D2	0	0.300677597193	0	0.833728893544	1	0.0483165966736	0	0.978526188697	0	0.818510101688	0	0.900309991407	0	0.480841325504	0	0.771816266971	0	0.640084470801	0	0.269921997803	0.0483165966736
C10D3	C10	D3	0	0.300677597193	0	0.833728893544	0	0.0483165966736	1	0.978526188697	0	0.818510101688	0	0.900309991407	0	0.480841325504	0	0.771816266971	0	0.640084470801	0	0.269921997803	0.978526188697
C10D4	C10	D4	0	0.300677597193	0	0.833728893544	0	0.0483165966736	0	0.978526188697	1	0.818510101688	0	0.900309991407	0	0.480841325504	0	0.771816266971	0	0.640084470801	0	0.269921997803	0.818510101688
C10D5	C10	D5	0	0.300677597193	0	0.833728893544	0	0.0483165966736	0	0.978526188697	0	0.818510101688	1	0.900309991407	0	0.480841325504	0	0.771816266971	0	0.640084470801	0	0.269921997803	0.900309991407
C10D6	C10	D6	0	0.300677597193	0	0.833728893544	0	0.0483165966736	0	0.978526188697	0	0.818510101688	0	0.900309991407	1	0.480841325504	0	0.771816266971	0	0.640084470801	0	0.269921997803	0.480841325504
C10D7	C10	D7	0	0.300677597193	0	0.833728893544	0	0.0483165966736	0	0.978526188697	0	0.818510101688	0	0.900309991407	0	0.480841325504	1	0.771816266971	0	0.640084470801	0	0.269921997803	0.771816266971
C10D8	C10	D8	0	0.300677597193	0	0.833728893544	0	0.0483165966736	0	0.978526188697	0	0.818510101688	0	0.900309991407	0	0.480841325504	0	0.771816266971	1	0.640084470801	0	0.269921997803	0.640084470801
C10D9	C10	D9	0	0.300677597193	0	0.833728893544	0	0.0483165966736	0	0.978526188697	0	0.818510101688	0	0.900309991407	0	0.480841325504	0	0.771816266971	0	0.640084470801	1	0.269921997803	0.269921997803
C11D0	C11	D0	1	0.399793598486	0	0.73049274718	0	0.672098078443	0	0.583202626602	0	0.994062500263	0	0.55395536539	0	0.421874540028	0	0.482939279469	0	0.701450152707	0	0.497109742463	0.399793598486
C11D1	C11	D1	0	0.399793598486	1	0.73049274718	0	0.672098078443	0	0.583202626602	0	0.994062500263	0	0.55395536539	0	0.421874540028	0	0.482939279469	0	0.701450152707	0	0.497109742463	0.73049274718
C11D2	C11	D2	0	0.399793598486	0	0.73049274718	1	0.672098078443	0	0.583202626602	0	0.994062500263	0	0.55395536539	0	0.421874540028	0	0.482939279469	0	0.701450152707	0	0.497109742463	0.672098078443
C11D3	C11	D3	0	0.399793598486	0	0.73049274718	0	0.672098078443	1	0.583202626602	0	0.994062500263	0	0.55395536539	0	0.421874540028	0	0.482939279469	0	0.701450152707	0	0.497109742463	0.583202626602
C11D4	C11	D4	0	0.399793598486	0	0.73049274718	0	0.672098078443	0	0.583202626602	1	0.994062500263	0	0.55395536539	0	0.421874540028	0	0.482939279469	0	0.701450152707	0	0.497109742463	0.994062500263
C11D5	C11	D5	0	0.399793598486	0	0.73049274718	0	0.672098078443	0	0.583202626602	0	0.994062500263	1	0.55395536539	0	0.421874540028	0	0.482939279469	0	0.701450152707	0	0.497109742463	0.55395536539
C11D6	C11	D6	0	0.399793598486	0	0.73049274718	0	0.672098078443	0	0.583202626602	0	0.994062500263	0	0.55395536539	1	0.421874540028	0	0.482939279469	0	0.701450152707	0	0.497109742463	0.421874540028
C11D7	C11	D7	0	0.399793598486	0	0.73049274718	0	0.672098078443	0	0.583202626602	0	0.994062500263	0	0.55395536539	0	0.421874540028	1	0.482939279469	0	0.701450152707	0	0.497109742463	0.482939279469
C11D8	C11	D8	0	0.399793598486	0	0.73049274718	0	0.672098078443	0	0.583202626602	0	0.994062500263	0	0.55395536539	0	0.421874540028	0	0.482939279469	1	0.701450152707	0	0.497109742463	0.701450152707
C11D9	C11	D9	0	0.399793598486	0	0.73049274718	0	0.672098078443	0	0.583202626602	0	0.994062500263	0	0.55395536539	0	0.421874540028	0	0.482939279469	0	0.701450152707	1	0.497109742463	0.497109742463
C12D0	C12	D0	1	0.0262558398248	0	0.428622678505	0	0.81991612744	0	0.981518237731	0	0.626064789276	0	0.0454373404452	0	0.571865201136	0	0.13177456011	0	0.236077208488	0	0.228895647936	0.0262558398248
C12D1	C12	D1	0	0.0262558398248	1	0.428622678505	0	0.81991612744	0	0.981518237731	0	0.626064789276	0	0.0454373404452	0	0.571865201136	0	0.13177456011	0	0.236077208488	0	0.228895647936	0.428622678505
C12D2	C12	D2	0	0.0262558398248	0	0.428622678505	1	0.81991612744	0	0.981518237731	0	0.626064789276	0	0.0454373404452	0	0.571865201136	0	0.13177456011	0	0.236077208488	0	0.228895647936	0.81991612744
C12D3	C12	D3	0	0.0262558398248	0	0.428622678505	0	0.81991612744	1	0.981518237731	0	0.626064789276	0	0.0454373404452	0	0.571865201136	0	0.13177456011	0	0.236077208488	0	0.228895647936	0.981518237731
C12D4	C12	D4	0	0.0262558398248	0	0.428622678505	0	0.81991612744	0	0.981518237731	1	0.626064789276	0	0.0454373404452	0	0.571865201136	0	0.13177456011	0	0.236077208488	0	0.228895647936	0.626064789276
